# RaceRender Data: TrackAddict 3.6.2 on Android 7.1.1 [Sony E5823 / Qualcomm Technologies, Inc MSM8994] (Mode: 0)
# End Point: 55.987240, 13.113570  @ -1.00 deg
"Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (KM/H)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)"
953.987,8,78.883,0.006,1,0.247,55.9890883,13.1103933,72.6,238,71.4,65.5,2.6,-0.02,-0.97,-0.14,0
954.037,8,78.883,0.006,0,0.247,55.9890883,13.1103933,72.6,238,71.4,65.5,2.6,-0.03,-0.96,-0.12,0
954.077,8,78.883,0.006,1,0.237,55.9890950,13.1104233,72.6,238,71.5,67.6,2.6,-0.04,-0.93,-0.13,0
954.125,8,78.883,0.006,0,0.237,55.9890950,13.1104233,72.6,238,71.5,67.6,2.6,-0.04,-0.91,-0.13,0
954.174,8,78.883,0.006,0,0.237,55.9890950,13.1104233,72.6,238,71.5,67.6,2.6,-0.06,-0.89,-0.14,0
954.222,8,78.883,0.006,0,0.237,55.9890950,13.1104233,72.6,238,71.5,67.6,2.6,-0.07,-0.88,-0.13,0
954.271,8,78.883,0.006,0,0.237,55.9890950,13.1104233,72.6,238,71.5,67.6,2.6,-0.07,-0.86,-0.14,0
954.290,8,78.883,0.006,1,0.350,55.9891017,13.1104533,72.6,238,72.5,69.8,2.6,-0.07,-0.86,-0.11,0
954.339,8,78.883,0.006,0,0.350,55.9891017,13.1104533,72.6,238,72.5,69.8,2.6,-0.07,-0.85,-0.11,0
954.386,8,78.883,0.006,0,0.350,55.9891017,13.1104533,72.6,238,72.5,69.8,2.6,-0.07,-0.83,-0.08,0
954.426,8,78.883,0.006,1,0.386,55.9891067,13.1104850,72.7,239,73.3,71.8,2.6,-0.06,-0.85,-0.07,0
954.473,8,78.883,0.006,0,0.386,55.9891067,13.1104850,72.7,239,73.3,71.8,2.6,-0.07,-0.83,-0.08,0
954.521,8,78.883,0.006,0,0.386,55.9891067,13.1104850,72.7,239,73.3,71.8,2.6,-0.08,-0.82,-0.06,0
954.560,8,78.883,0.006,1,0.420,55.9891133,13.1105167,72.7,239,74.4,73.2,2.6,-0.08,-0.81,-0.05,0
954.609,8,78.883,0.006,0,0.420,55.9891133,13.1105167,72.7,239,74.4,73.2,2.6,-0.09,-0.79,-0.03,0
954.651,8,78.883,0.006,1,0.411,55.9891167,13.1105483,72.8,239,74.7,75.4,2.6,-0.10,-0.77,-0.03,0
954.652,8,78.883,0.006,1,0.312,55.9891217,13.1105817,72.8,239,75.7,76.8,2.6,-0.10,-0.76,-0.03,0
954.689,8,78.883,0.006,1,0.249,55.9891250,13.1106133,72.8,239,75.8,78.4,2.6,-0.12,-0.72,-0.06,0
954.739,8,78.883,0.006,0,0.249,55.9891250,13.1106133,72.8,239,75.8,78.4,2.6,-0.12,-0.72,-0.04,0
954.782,8,78.883,0.006,1,0.242,55.9891300,13.1106467,72.9,239,77.3,80.0,2.6,-0.14,-0.68,-0.08,0
954.833,8,78.883,0.006,0,0.242,55.9891300,13.1106467,72.9,239,77.3,80.0,2.6,-0.14,-0.66,-0.07,0
954.884,8,78.883,0.006,0,0.242,55.9891300,13.1106467,72.9,239,77.3,80.0,2.6,-0.15,-0.62,-0.08,0
954.902,8,78.883,0.006,1,0.262,55.9891333,13.1106817,73.0,240,77.5,81.6,2.6,-0.16,-0.62,-0.06,0
954.948,8,78.883,0.006,0,0.262,55.9891333,13.1106817,73.0,240,77.5,81.6,2.6,-0.17,-0.59,-0.06,0
954.984,8,78.883,0.006,1,0.244,55.9891367,13.1107167,73.1,240,79.0,82.7,2.6,-0.18,-0.57,-0.07,0
955.036,8,78.883,0.006,0,0.244,55.9891367,13.1107167,73.1,240,79.0,82.7,2.6,-0.18,-0.54,-0.08,0
955.085,8,78.883,0.006,0,0.244,55.9891367,13.1107167,73.1,240,79.0,82.7,2.6,-0.17,-0.54,-0.07,0
955.099,8,78.883,0.006,1,0.259,55.9891383,13.1107517,73.1,240,79.5,83.3,2.6,-0.20,-0.51,-0.03,0
955.147,8,78.883,0.006,0,0.259,55.9891383,13.1107517,73.1,240,79.5,83.3,2.6,-0.20,-0.52,-0.02,0
955.186,8,78.883,0.006,1,0.246,55.9891417,13.1107850,73.2,240,79.9,84.0,2.6,-0.20,-0.50,-0.05,0
955.235,8,78.883,0.006,0,0.246,55.9891417,13.1107850,73.2,240,79.9,84.0,2.6,-0.19,-0.50,-0.03,0
955.278,8,78.883,0.006,1,0.238,55.9891433,13.1108217,73.3,240,81.0,84.7,2.6,-0.19,-0.51,-0.02,0
955.326,8,78.883,0.006,0,0.238,55.9891433,13.1108217,73.3,240,81.0,84.7,2.6,-0.19,-0.50,-0.03,0
955.373,8,78.883,0.006,0,0.238,55.9891433,13.1108217,73.3,240,81.0,84.7,2.6,-0.19,-0.50,-0.00,0
955.389,8,78.883,0.006,1,0.249,55.9891450,13.1108567,73.4,241,81.8,85.7,2.6,-0.19,-0.51,0.00,0
955.436,8,78.883,0.006,0,0.249,55.9891450,13.1108567,73.4,241,81.8,85.7,2.6,-0.19,-0.49,-0.01,0
955.479,8,78.883,0.006,1,0.239,55.9891467,13.1108950,73.4,241,82.7,86.6,2.6,-0.20,-0.49,-0.01,0
955.528,8,78.883,0.006,0,0.239,55.9891467,13.1108950,73.4,241,82.7,86.6,2.6,-0.21,-0.47,-0.02,0
955.576,8,78.883,0.006,0,0.239,55.9891467,13.1108950,73.4,241,82.7,86.6,2.6,-0.21,-0.47,-0.02,0
955.592,8,78.883,0.006,1,0.252,55.9891467,13.1109317,73.5,241,83.2,87.8,2.6,-0.19,-0.44,-0.07,0
955.638,8,78.883,0.006,0,0.252,55.9891467,13.1109317,73.5,241,83.2,87.8,2.6,-0.21,-0.44,-0.07,0
955.679,8,78.883,0.006,1,0.239,55.9891483,13.1109700,73.6,241,84.1,88.3,2.6,-0.21,-0.44,-0.10,0
955.726,8,78.883,0.006,0,0.239,55.9891483,13.1109700,73.6,241,84.1,88.3,2.6,-0.21,-0.46,-0.10,0
955.773,8,78.883,0.006,0,0.239,55.9891483,13.1109700,73.6,241,84.1,88.3,2.6,-0.19,-0.49,-0.07,0
955.788,8,78.883,0.006,1,0.248,55.9891483,13.1110100,73.6,241,85.1,88.8,2.6,-0.22,-0.49,-0.07,0
955.835,8,78.883,0.006,0,0.248,55.9891483,13.1110100,73.6,241,85.1,88.8,2.6,-0.21,-0.49,-0.07,0
955.878,8,78.883,0.006,1,0.238,55.9891483,13.1110483,73.7,242,86.0,90.0,2.6,-0.19,-0.52,-0.07,0
955.927,8,78.883,0.006,0,0.238,55.9891483,13.1110483,73.7,242,86.0,90.0,2.6,-0.19,-0.53,-0.09,0
955.979,8,78.883,0.006,0,0.238,55.9891483,13.1110483,73.7,242,86.0,90.0,2.6,-0.18,-0.53,-0.09,0
955.991,8,78.807,-0.071,1,0.251,55.9891483,13.1110883,73.8,242,86.8,90.7,2.6,-0.21,-0.54,-0.09,0
956.037,8,78.807,-0.071,0,0.251,55.9891483,13.1110883,73.8,242,86.8,90.7,2.6,-0.21,-0.54,-0.13,0
956.077,8,78.807,-0.071,1,0.237,55.9891483,13.1111283,73.8,242,87.8,91.6,2.6,-0.19,-0.56,-0.14,0
956.123,8,78.807,-0.071,0,0.237,55.9891483,13.1111283,73.8,242,87.8,91.6,2.6,-0.19,-0.56,-0.15,0
956.175,8,78.807,-0.071,0,0.237,55.9891483,13.1111283,73.8,242,87.8,91.6,2.6,-0.18,-0.59,-0.16,0
956.198,8,78.807,-0.071,1,0.258,55.9891467,13.1111683,73.9,242,88.8,92.6,2.6,-0.19,-0.56,-0.20,0
956.245,8,78.807,-0.071,0,0.258,55.9891467,13.1111683,73.9,242,88.8,92.6,2.6,-0.17,-0.59,-0.18,0
956.286,8,78.807,-0.071,1,0.246,55.9891467,13.1112083,73.9,242,89.8,93.7,2.6,-0.17,-0.60,-0.15,0
956.336,8,78.807,-0.071,0,0.246,55.9891467,13.1112083,73.9,242,89.8,93.7,2.6,-0.15,-0.63,-0.11,0
956.386,8,78.807,-0.071,0,0.246,55.9891467,13.1112083,73.9,242,89.8,93.7,2.6,-0.13,-0.67,-0.07,0
956.399,8,78.807,-0.071,1,0.259,55.9891433,13.1112483,73.9,242,90.7,94.6,2.6,-0.12,-0.67,-0.09,0
956.446,8,78.807,-0.071,0,0.259,55.9891433,13.1112483,73.9,242,90.7,94.6,2.6,-0.10,-0.69,-0.06,0
956.489,8,78.807,-0.071,1,0.249,55.9891417,13.1112883,73.9,242,91.5,96.1,2.6,-0.12,-0.69,-0.07,0
956.538,8,78.807,-0.071,0,0.249,55.9891417,13.1112883,73.9,242,91.5,96.1,2.6,-0.11,-0.70,-0.08,0
956.586,8,78.807,-0.071,1,0.246,55.9891383,13.1113283,73.9,242,92.2,97.2,2.6,-0.14,-0.66,-0.10,0
956.637,8,78.807,-0.071,0,0.246,55.9891383,13.1113283,73.9,242,92.2,97.2,2.6,-0.14,-0.65,-0.13,0
956.681,8,78.807,-0.071,1,0.241,55.9891350,13.1113683,74.0,243,92.9,98.5,2.6,-0.13,-0.64,-0.13,0
956.728,8,78.807,-0.071,0,0.241,55.9891350,13.1113683,74.0,243,92.9,98.5,2.6,-0.14,-0.64,-0.15,0
956.778,8,78.807,-0.071,0,0.241,55.9891350,13.1113683,74.0,243,92.9,98.5,2.6,-0.14,-0.62,-0.17,0
956.792,8,78.807,-0.071,1,0.252,55.9891300,13.1114100,73.9,242,94.2,99.9,2.6,-0.17,-0.64,-0.13,0
956.842,8,78.807,-0.071,0,0.252,55.9891300,13.1114100,73.9,242,94.2,99.9,2.6,-0.13,-0.66,-0.11,0
956.888,8,78.807,-0.071,1,0.248,55.9891250,13.1114517,73.9,242,94.9,101.0,2.6,-0.11,-0.67,-0.08,0
956.935,8,78.807,-0.071,0,0.248,55.9891250,13.1114517,73.9,242,94.9,101.0,2.6,-0.14,-0.63,-0.08,0
956.980,8,78.807,-0.071,1,0.240,55.9891200,13.1114933,73.9,242,95.8,101.8,2.6,-0.13,-0.60,-0.07,0
957.030,8,78.807,-0.071,0,0.240,55.9891200,13.1114933,73.9,242,95.8,101.8,2.6,-0.12,-0.61,-0.04,0
957.078,8,78.807,-0.071,0,0.240,55.9891200,13.1114933,73.9,242,95.8,101.8,2.6,-0.14,-0.57,-0.06,0
957.095,8,78.807,-0.071,1,0.255,55.9891150,13.1115350,73.9,242,96.6,103.2,2.6,-0.15,-0.58,-0.05,0
957.142,8,78.807,-0.071,0,0.255,55.9891150,13.1115350,73.9,242,96.6,103.2,2.6,-0.19,-0.52,-0.05,0
957.179,8,78.807,-0.071,1,0.239,55.9891083,13.1115783,73.9,242,97.2,104.0,2.6,-0.17,-0.50,-0.05,0
957.225,8,78.807,-0.071,0,0.239,55.9891083,13.1115783,73.9,242,97.2,104.0,2.6,-0.16,-0.49,-0.04,0
957.274,8,78.807,-0.071,0,0.239,55.9891083,13.1115783,73.9,242,97.2,104.0,2.6,-0.18,-0.48,-0.03,0
957.294,8,78.807,-0.071,1,0.254,55.9891033,13.1116200,73.9,242,98.5,104.7,2.6,-0.15,-0.50,-0.04,0
957.343,8,78.807,-0.071,0,0.254,55.9891033,13.1116200,73.9,242,98.5,104.7,2.6,-0.19,-0.48,-0.06,0
957.386,8,78.807,-0.071,1,0.246,55.9890967,13.1116650,74.0,243,99.2,105.5,2.6,-0.19,-0.49,-0.09,0
957.438,8,78.807,-0.071,0,0.246,55.9890967,13.1116650,74.0,243,99.2,105.5,2.6,-0.17,-0.52,-0.10,0
957.477,8,78.807,-0.071,1,0.237,55.9890883,13.1117083,74.0,243,100.4,106.3,2.6,-0.18,-0.50,-0.12,0
957.524,8,78.807,-0.071,0,0.237,55.9890883,13.1117083,74.0,243,100.4,106.3,2.6,-0.18,-0.52,-0.13,0
957.573,8,78.807,-0.071,0,0.237,55.9890883,13.1117083,74.0,243,100.4,106.3,2.6,-0.16,-0.56,-0.13,0
957.595,8,78.807,-0.071,1,0.255,55.9890817,13.1117517,74.0,243,101.0,106.6,2.6,-0.15,-0.55,-0.16,0
957.645,8,78.807,-0.071,0,0.255,55.9890817,13.1117517,74.0,243,101.0,106.6,2.6,-0.13,-0.59,-0.14,0
957.684,8,78.807,-0.071,1,0.244,55.9890733,13.1117950,74.0,243,102.0,107.8,2.6,-0.11,-0.62,-0.13,0
957.734,8,78.807,-0.071,0,0.244,55.9890733,13.1117950,74.0,243,102.0,107.8,2.6,-0.12,-0.63,-0.11,0
957.782,8,78.807,-0.071,0,0.244,55.9890733,13.1117950,74.0,243,102.0,107.8,2.6,-0.12,-0.64,-0.11,0
957.798,8,78.807,-0.071,1,0.258,55.9890650,13.1118383,74.1,243,102.9,108.8,2.6,-0.13,-0.68,-0.08,0
957.844,8,78.807,-0.071,0,0.258,55.9890650,13.1118383,74.1,243,102.9,108.8,2.6,-0.11,-0.68,-0.10,0
957.891,8,78.807,-0.071,1,0.251,55.9890567,13.1118817,74.0,243,103.4,109.6,2.6,-0.10,-0.70,-0.09,0
957.937,8,78.807,-0.071,0,0.251,55.9890567,13.1118817,74.0,243,103.4,109.6,2.6,-0.10,-0.69,-0.10,0
957.984,8,78.807,-0.071,0,0.251,55.9890567,13.1118817,74.0,243,103.4,109.6,2.6,-0.13,-0.64,-0.14,0
957.998,8,78.807,-0.071,1,0.258,55.9890467,13.1119250,74.0,243,103.9,110.2,2.6,-0.09,-0.66,-0.14,0
958.046,8,78.807,-0.071,0,0.258,55.9890467,13.1119250,74.0,243,103.9,110.2,2.6,-0.10,-0.66,-0.14,0
958.088,8,78.807,-0.071,1,0.248,55.9890367,13.1119683,73.9,242,105.7,112.8,2.6,-0.10,-0.68,-0.14,0
958.134,8,78.807,-0.071,0,0.248,55.9890367,13.1119683,73.9,242,105.7,112.8,2.6,-0.08,-0.70,-0.12,0
958.178,8,78.807,-0.071,1,0.238,55.9890267,13.1120117,73.9,242,106.1,113.0,2.6,-0.11,-0.68,-0.12,0
958.225,8,78.807,-0.071,0,0.238,55.9890267,13.1120117,73.9,242,106.1,113.0,2.6,-0.09,-0.68,-0.14,0
958.273,8,78.807,-0.071,0,0.238,55.9890267,13.1120117,73.9,242,106.1,113.0,2.6,-0.09,-0.71,-0.11,0
958.297,8,78.807,-0.071,1,0.257,55.9890150,13.1120550,73.9,242,106.9,114.0,2.6,-0.11,-0.69,-0.11,0
958.347,8,78.807,-0.071,0,0.257,55.9890150,13.1120550,73.9,242,106.9,114.0,2.6,-0.08,-0.70,-0.11,0
958.385,8,78.807,-0.071,1,0.245,55.9890033,13.1120983,73.9,242,107.9,115.4,2.6,-0.07,-0.76,-0.07,0
958.432,8,78.807,-0.071,0,0.245,55.9890033,13.1120983,73.9,242,107.9,115.4,2.6,-0.07,-0.77,-0.06,0
958.480,8,78.807,-0.071,0,0.245,55.9890033,13.1120983,73.9,242,107.9,115.4,2.6,-0.09,-0.76,-0.05,0
958.499,8,78.807,-0.071,1,0.259,55.9889917,13.1121417,73.8,242,108.7,116.3,2.6,-0.01,-0.83,-0.07,0
958.546,8,78.807,-0.071,0,0.259,55.9889917,13.1121417,73.8,242,108.7,116.3,2.6,-0.03,-0.80,-0.07,0
958.588,8,78.807,-0.071,1,0.248,55.9889783,13.1121850,73.8,242,109.5,117.5,2.6,-0.04,-0.78,-0.09,0
958.635,8,78.807,-0.071,0,0.248,55.9889783,13.1121850,73.8,242,109.5,117.5,2.6,-0.03,-0.80,-0.07,0
958.677,8,78.807,-0.071,1,0.237,55.9889667,13.1122300,73.7,242,110.6,118.7,2.6,-0.05,-0.80,-0.08,0
958.731,8,78.807,-0.071,0,0.237,55.9889667,13.1122300,73.7,242,110.6,118.7,2.6,-0.07,-0.78,-0.08,0
958.780,8,78.807,-0.071,0,0.237,55.9889667,13.1122300,73.7,242,110.6,118.7,2.6,-0.07,-0.79,-0.09,0
958.793,8,78.807,-0.071,1,0.253,55.9889517,13.1122733,73.7,242,111.5,119.9,2.6,-0.01,-0.84,-0.09,0
958.842,8,78.807,-0.071,0,0.253,55.9889517,13.1122733,73.7,242,111.5,119.9,2.6,-0.02,-0.83,-0.09,0
958.884,8,78.807,-0.071,1,0.244,55.9889367,13.1123167,73.7,242,112.3,121.2,2.6,0.00,-0.87,-0.11,0
958.937,8,78.807,-0.071,0,0.244,55.9889367,13.1123167,73.7,242,112.3,121.2,2.6,-0.01,-0.85,-0.14,0
958.987,8,78.807,-0.071,0,0.244,55.9889367,13.1123167,73.7,242,112.3,121.2,2.6,-0.01,-0.86,-0.13,0
958.994,8,78.731,-0.146,1,0.254,55.9889217,13.1123600,73.6,241,112.8,121.9,2.6,-0.06,-0.83,-0.14,0
959.045,8,78.731,-0.146,0,0.254,55.9889217,13.1123600,73.6,241,112.8,121.9,2.6,-0.05,-0.83,-0.17,0
959.091,8,78.731,-0.146,1,0.251,55.9889067,13.1124017,73.5,241,113.4,123.1,2.6,-0.04,-0.82,-0.19,0
959.142,8,78.731,-0.146,0,0.251,55.9889067,13.1124017,73.5,241,113.4,123.1,2.6,-0.04,-0.84,-0.18,0
959.191,8,78.731,-0.146,0,0.251,55.9889067,13.1124017,73.5,241,113.4,123.1,2.6,-0.04,-0.84,-0.17,0
959.238,8,78.731,-0.146,0,0.251,55.9889067,13.1124017,73.5,241,113.4,123.1,2.6,-0.03,-0.85,-0.16,0
959.284,8,78.731,-0.146,0,0.251,55.9889067,13.1124017,73.5,241,113.4,123.1,2.6,-0.00,-0.90,-0.12,0
959.292,8,78.731,-0.146,1,0.352,55.9888900,13.1124450,73.5,241,112.8,123.2,2.6,-0.00,-0.88,-0.09,0
959.338,8,78.731,-0.146,0,0.352,55.9888900,13.1124450,73.5,241,112.8,123.2,2.6,0.03,-0.94,-0.03,0
959.385,8,78.731,-0.146,0,0.352,55.9888900,13.1124450,73.5,241,112.8,123.2,2.6,0.03,-0.96,-0.01,0
959.427,8,78.731,-0.146,1,0.387,55.9888750,13.1124867,73.4,241,112.2,123.6,2.6,0.01,-0.92,-0.03,0
959.474,8,78.731,-0.146,0,0.387,55.9888750,13.1124867,73.4,241,112.2,123.6,2.6,-0.00,-0.88,-0.05,0
959.521,8,78.731,-0.146,0,0.387,55.9888750,13.1124867,73.4,241,112.2,123.6,2.6,-0.02,-0.86,-0.05,0
959.561,8,78.731,-0.146,1,0.421,55.9888567,13.1125267,73.3,240,113.3,125.4,2.6,0.01,-0.90,-0.03,0
959.613,8,78.731,-0.146,0,0.421,55.9888567,13.1125267,73.3,240,113.3,125.4,2.6,-0.01,-0.87,-0.05,0
959.647,8,78.731,-0.146,1,0.407,55.9888383,13.1125667,73.3,240,114.5,127.4,2.6,-0.07,-0.79,-0.06,0
959.652,8,78.731,-0.146,1,0.312,55.9888200,13.1126067,73.2,240,115.6,129.1,2.6,-0.02,-0.84,-0.01,0
959.702,8,78.731,-0.146,0,0.312,55.9888200,13.1126067,73.2,240,115.6,129.1,2.6,-0.03,-0.80,-0.03,0
959.719,8,78.731,-0.146,1,0.279,55.9888000,13.1126450,73.1,240,118.3,131.6,2.6,0.05,-0.85,-0.03,0
959.768,8,78.731,-0.146,0,0.279,55.9888000,13.1126450,73.1,240,118.3,131.6,2.6,0.04,-0.80,-0.03,0
959.782,8,78.731,-0.146,1,0.242,55.9887800,13.1126833,73.0,240,119.3,132.8,2.6,0.04,-0.75,-0.02,0
959.830,8,78.731,-0.146,0,0.242,55.9887800,13.1126833,73.0,240,119.3,132.8,2.6,0.03,-0.68,0.01,0
959.880,8,78.731,-0.146,0,0.242,55.9887800,13.1126833,73.0,240,119.3,132.8,2.6,0.01,-0.59,0.02,0
959.898,8,78.731,-0.146,1,0.258,55.9887583,13.1127233,72.9,239,120.1,133.7,2.6,-0.01,-0.51,0.05,0
959.946,8,78.731,-0.146,0,0.258,55.9887583,13.1127233,72.9,239,120.1,133.7,2.6,-0.03,-0.43,0.04,0
959.995,8,78.731,-0.146,0,0.258,55.9887583,13.1127233,72.9,239,120.1,133.7,2.6,-0.06,-0.33,0.06,0
960.012,8,78.731,-0.146,1,0.272,55.9887383,13.1127617,72.9,239,120.7,134.6,2.6,-0.10,-0.22,0.07,0
960.065,8,78.731,-0.146,0,0.272,55.9887383,13.1127617,72.9,239,120.7,134.6,2.6,-0.13,-0.14,0.09,0
960.078,8,78.731,-0.146,1,0.238,55.9887167,13.1128000,72.8,239,121.1,134.7,2.6,-0.16,-0.04,0.08,0
960.125,8,78.731,-0.146,0,0.238,55.9887167,13.1128000,72.8,239,121.1,134.7,2.6,-0.18,0.02,0.11,0
960.172,8,78.731,-0.146,0,0.238,55.9887167,13.1128000,72.8,239,121.1,134.7,2.6,-0.21,0.08,0.14,0
960.187,8,78.731,-0.146,1,0.247,55.9886950,13.1128383,72.7,239,121.9,134.6,2.6,-0.28,0.13,0.19,0
960.234,8,78.731,-0.146,0,0.247,55.9886950,13.1128383,72.7,239,121.9,134.6,2.6,-0.29,0.17,0.22,0
960.280,8,78.731,-0.146,0,0.247,55.9886950,13.1128383,72.7,239,121.9,134.6,2.6,-0.31,0.18,0.22,0
960.281,8,78.731,-0.146,1,0.241,55.9886750,13.1128767,72.6,238,122.4,134.0,2.6,-0.32,0.19,0.22,0
960.328,8,78.731,-0.146,0,0.241,55.9886750,13.1128767,72.6,238,122.4,134.0,2.6,-0.33,0.19,0.16,0
960.376,8,78.731,-0.146,0,0.241,55.9886750,13.1128767,72.6,238,122.4,134.0,2.6,-0.32,0.23,0.11,0
960.389,8,78.731,-0.146,1,0.249,55.9886533,13.1129167,72.6,238,122.7,133.2,2.6,-0.33,0.27,0.07,0
960.436,8,78.731,-0.146,0,0.249,55.9886533,13.1129167,72.6,238,122.7,133.2,2.6,-0.31,0.31,0.04,0
960.484,8,78.731,-0.146,0,0.249,55.9886533,13.1129167,72.6,238,122.7,133.2,2.6,-0.34,0.35,0.04,0
960.485,8,78.731,-0.146,1,0.245,55.9886333,13.1129567,72.5,238,123.6,132.4,2.6,-0.36,0.37,0.03,0
960.533,8,78.731,-0.146,0,0.245,55.9886333,13.1129567,72.5,238,123.6,132.4,2.6,-0.37,0.42,0.04,0
960.582,8,78.731,-0.146,0,0.245,55.9886333,13.1129567,72.5,238,123.6,132.4,2.6,-0.39,0.46,0.06,0
960.583,8,78.731,-0.146,1,0.243,55.9886133,13.1129967,72.4,238,124.3,131.6,2.6,-0.40,0.50,0.07,0
960.630,8,78.731,-0.146,0,0.243,55.9886133,13.1129967,72.4,238,124.3,131.6,2.6,-0.44,0.55,0.12,0
960.682,8,78.731,-0.146,0,0.243,55.9886133,13.1129967,72.4,238,124.3,131.6,2.6,-0.47,0.58,0.18,0
960.687,8,78.731,-0.146,1,0.247,55.9885917,13.1130383,72.3,237,124.8,130.4,2.6,-0.50,0.60,0.21,0
960.735,8,78.731,-0.146,0,0.247,55.9885917,13.1130383,72.3,237,124.8,130.4,2.6,-0.54,0.61,0.24,0
960.783,8,78.731,-0.146,0,0.247,55.9885917,13.1130383,72.3,237,124.8,130.4,2.6,-0.55,0.58,0.24,0
960.832,8,78.731,-0.146,0,0.247,55.9885917,13.1130383,72.3,237,124.8,130.4,2.6,-0.56,0.56,0.23,0
960.879,8,78.731,-0.146,0,0.247,55.9885917,13.1130383,72.3,237,124.8,130.4,2.6,-0.53,0.53,0.21,0
960.884,8,78.731,-0.146,1,0.344,55.9885733,13.1130817,72.2,237,125.3,129.2,2.6,-0.52,0.50,0.19,0
960.896,8,78.731,-0.146,1,0.256,55.9885533,13.1131250,72.2,237,125.7,128.3,2.6,-0.47,0.45,0.19,0
960.948,8,78.731,-0.146,0,0.256,55.9885533,13.1131250,72.2,237,125.7,128.3,2.6,-0.46,0.45,0.19,0
960.995,8,78.731,-0.146,0,0.256,55.9885533,13.1131250,72.2,237,125.7,128.3,2.6,-0.45,0.47,0.20,0
960.997,8,78.731,-0.146,1,0.258,55.9885333,13.1131700,72.1,237,127.4,126.7,2.6,-0.45,0.49,0.21,0
961.044,8,78.731,-0.146,0,0.258,55.9885333,13.1131700,72.1,237,127.4,126.7,2.6,-0.46,0.49,0.20,0
961.093,8,78.731,-0.146,0,0.258,55.9885333,13.1131700,72.1,237,127.4,126.7,2.6,-0.46,0.50,0.19,0
961.105,8,78.731,-0.146,1,0.265,55.9885150,13.1132150,72.0,236,127.0,125.0,2.6,-0.47,0.47,0.18,0
961.152,8,78.731,-0.146,0,0.265,55.9885150,13.1132150,72.0,236,127.0,125.0,2.6,-0.47,0.49,0.19,0
961.199,8,78.731,-0.146,1,0.259,55.9884967,13.1132617,71.9,236,127.2,123.6,2.6,-0.50,0.53,0.22,0
961.246,8,78.731,-0.146,0,0.259,55.9884967,13.1132617,71.9,236,127.2,123.6,2.6,-0.50,0.55,0.26,0
961.287,8,78.731,-0.146,1,0.247,55.9884800,13.1133100,71.9,236,127.9,122.2,2.6,-0.51,0.55,0.32,0
961.334,8,78.731,-0.146,0,0.247,55.9884800,13.1133100,71.9,236,127.9,122.2,2.6,-0.51,0.54,0.37,0
961.375,8,78.731,-0.146,1,0.235,55.9884633,13.1133600,71.9,236,128.0,121.0,2.6,-0.52,0.53,0.39,0
961.427,8,78.731,-0.146,0,0.235,55.9884633,13.1133600,71.9,236,128.0,121.0,2.6,-0.52,0.51,0.41,0
961.485,8,78.731,-0.146,0,0.235,55.9884633,13.1133600,71.9,236,128.0,121.0,2.6,-0.53,0.49,0.39,0
961.491,8,78.731,-0.146,1,0.251,55.9884467,13.1134083,71.8,236,129.4,120.2,2.6,-0.50,0.47,0.38,0
961.540,8,78.731,-0.146,0,0.251,55.9884467,13.1134083,71.8,236,129.4,120.2,2.6,-0.48,0.48,0.37,0
961.581,8,78.731,-0.146,1,0.241,55.9884300,13.1134600,71.8,236,130.4,119.1,2.6,-0.48,0.44,0.34,0
961.628,8,78.731,-0.146,0,0.241,55.9884300,13.1134600,71.8,236,130.4,119.1,2.6,-0.48,0.43,0.31,0
961.675,8,78.731,-0.146,0,0.241,55.9884300,13.1134600,71.8,236,130.4,119.1,2.6,-0.47,0.46,0.30,0
961.695,8,78.731,-0.146,1,0.255,55.9884150,13.1135117,71.7,235,130.4,118.2,2.6,-0.52,0.48,0.30,0
961.745,8,78.731,-0.146,0,0.255,55.9884150,13.1135117,71.7,235,130.4,118.2,2.6,-0.51,0.47,0.31,0
961.781,8,78.731,-0.146,1,0.241,55.9884000,13.1135633,71.7,235,131.0,117.4,2.6,-0.52,0.48,0.31,0
961.829,8,78.731,-0.146,0,0.241,55.9884000,13.1135633,71.7,235,131.0,117.4,2.6,-0.50,0.49,0.36,0
961.878,8,78.731,-0.146,0,0.241,55.9884000,13.1135633,71.7,235,131.0,117.4,2.6,-0.50,0.49,0.33,0
961.895,8,78.731,-0.146,1,0.255,55.9883850,13.1136150,71.6,235,131.0,116.3,2.6,-0.60,0.43,0.36,0
961.944,8,78.731,-0.146,0,0.255,55.9883850,13.1136150,71.6,235,131.0,116.3,2.6,-0.58,0.43,0.34,0
961.983,8,78.689,-0.188,1,0.243,55.9883717,13.1136683,71.7,235,131.5,115.1,2.6,-0.57,0.43,0.29,0
962.036,8,78.689,-0.188,0,0.243,55.9883717,13.1136683,71.7,235,131.5,115.1,2.6,-0.53,0.38,0.24,0
962.086,8,78.689,-0.188,0,0.243,55.9883717,13.1136683,71.7,235,131.5,115.1,2.6,-0.49,0.36,0.21,0
962.096,8,78.689,-0.188,1,0.256,55.9883583,13.1137217,71.7,235,131.6,114.1,2.6,-0.47,0.35,0.22,0
962.148,8,78.689,-0.188,0,0.256,55.9883583,13.1137217,71.7,235,131.6,114.1,2.6,-0.46,0.32,0.18,0
